"Store","Weekly_Sales","Holiday_Flag","Temperature","Fuel_Price","CPI","Unemployment","Date"
21,640181.86,0,48.0,3.16,219.355,7.057,"01-06-2012"
21,631181.25,0,45.0,3.26,219.533,7.057,"01-13-2012"
21,651178.2,0,52.0,3.27,219.626,7.057,"01-20-2012"
21,611258.71,0,51.0,3.29,219.719,7.057,"01-27-2012"
21,680725.43,0,56.0,3.36,219.812,7.057,"02-03-2012"
21,770652.79,1,47.0,3.41,219.905,7.057,"02-10-2012"
21,834663.52,0,45.0,3.51,220.065,7.057,"02-17-2012"
21,747099.07,0,55.0,3.56,220.276,7.057,"02-24-2012"
21,764385.4,0,59.0,3.63,220.487,7.057,"03-02-2012"
21,755084.4,0,57.0,3.67,220.697,7.057,"03-09-2012"
21,767338.32,0,63.0,3.73,220.85,7.057,"03-16-2012"
21,729759.97,0,63.0,3.79,220.924,7.057,"03-23-2012"
21,724798.76,0,68.0,3.84,220.999,7.057,"03-30-2012"
21,761956.58,0,69.0,3.89,221.074,6.891,"04-06-2012"
21,769319.04,0,69.0,3.89,221.148,6.891,"04-13-2012"
21,734858.91,0,67.0,3.88,221.202,6.891,"04-20-2012"
21,674829.58,0,69.0,3.81,221.256,6.891,"04-27-2012"
21,697645.32,0,78.0,3.75,221.31,6.891,"05-04-2012"
21,649945.54,0,74.0,3.69,221.363,6.891,"05-11-2012"
21,700554.16,0,72.0,3.63,221.38,6.891,"05-18-2012"
21,722891.24,0,79.0,3.56,221.383,6.891,"05-25-2012"
21,695439.83,0,79.0,3.5,221.385,6.891,"06-01-2012"
21,707895.72,0,79.0,3.45,221.388,6.891,"06-08-2012"
21,727049.04,0,82.0,3.39,221.401,6.891,"06-15-2012"
21,735870.0,0,82.0,3.35,221.441,6.891,"06-22-2012"
21,716341.39,0,88.0,3.29,221.481,6.891,"06-29-2012"
21,693013.59,0,85.0,3.23,221.522,6.565,"07-06-2012"
21,668132.36,0,83.0,3.26,221.562,6.565,"07-13-2012"
21,691200.33,0,84.0,3.31,221.57,6.565,"07-20-2012"
21,677789.14,0,88.0,3.41,221.579,6.565,"07-27-2012"
21,693785.85,0,92.0,3.42,221.587,6.565,"08-03-2012"
21,700272.01,0,90.0,3.49,221.595,6.565,"08-10-2012"
21,751963.81,0,86.0,3.57,221.675,6.565,"08-17-2012"
21,802003.61,0,78.0,3.62,221.808,6.565,"08-24-2012"
21,763867.59,0,84.0,3.64,221.942,6.565,"08-31-2012"
21,642827.29,1,88.0,3.73,222.075,6.565,"09-07-2012"
21,628494.63,0,76.0,3.72,222.217,6.565,"09-14-2012"
21,667151.46,0,72.0,3.72,222.417,6.565,"09-21-2012"
21,647097.65,0,80.0,3.67,222.616,6.565,"09-28-2012"
21,651768.91,0,70.0,3.62,222.816,6.17,"10-05-2012"
21,653043.44,0,62.0,3.6,223.015,6.17,"10-12-2012"
21,641368.14,0,69.0,3.59,223.06,6.17,"10-19-2012"
21,675202.87,0,70.0,3.51,223.078,6.17,"10-26-2012"
22,1033017.37,0,24.0,2.79,135.352,8.283,"02-05-2010"
22,1022571.25,1,28.0,2.77,135.411,8.283,"02-12-2010"
22,988467.61,0,32.0,2.75,135.466,8.283,"02-19-2010"
22,899761.48,0,36.0,2.75,135.52,8.283,"02-26-2010"
22,1009201.24,0,37.0,2.77,135.573,8.283,"03-05-2010"
22,967187.37,0,43.0,2.8,135.627,8.283,"03-12-2010"
22,966145.09,0,46.0,2.83,135.668,8.283,"03-19-2010"
22,1012075.12,0,49.0,2.83,135.707,8.283,"03-26-2010"
22,1177340.99,0,45.0,2.83,135.746,8.348,"04-02-2010"
22,1033171.07,0,57.0,2.85,135.786,8.348,"04-09-2010"
22,1000968.67,0,51.0,2.88,135.827,8.348,"04-16-2010"
22,969594.47,0,51.0,2.9,135.872,8.348,"04-23-2010"
22,977683.06,0,51.0,2.94,135.917,8.348,"04-30-2010"
22,1052973.28,0,64.0,2.98,135.962,8.348,"05-07-2010"
22,973585.33,0,51.0,2.98,136.01,8.348,"05-14-2010"
22,979977.89,0,60.0,2.96,136.08,8.348,"05-21-2010"
22,1103740.4,0,66.0,2.91,136.149,8.348,"05-28-2010"
22,1095539.13,0,69.0,2.86,136.218,8.348,"06-04-2010"
22,1061196.47,0,65.0,2.83,136.287,8.348,"06-11-2010"
22,1052895.25,0,67.0,2.8,136.324,8.348,"06-18-2010"
22,1095020.33,0,74.0,2.81,136.348,8.348,"06-25-2010"
22,1120259.71,0,73.0,2.82,136.372,8.433,"07-02-2010"
22,1092654.26,0,79.0,2.81,136.396,8.433,"07-09-2010"
22,988392.99,0,76.0,2.8,136.418,8.433,"07-16-2010"
22,974123.2,0,77.0,2.78,136.437,8.433,"07-23-2010"
22,970773.64,0,76.0,2.79,136.455,8.433,"07-30-2010"
22,1010326.14,0,74.0,2.79,136.474,8.433,"08-06-2010"
22,993097.43,0,75.0,2.81,136.493,8.433,"08-13-2010"
22,1017045.44,0,73.0,2.8,136.525,8.433,"08-20-2010"
22,1081420.96,0,69.0,2.77,136.557,8.433,"08-27-2010"
22,1074535.88,0,76.0,2.74,136.589,8.433,"09-03-2010"
22,924174.4,1,69.0,2.72,136.621,8.433,"09-10-2010"
22,918285.97,0,62.0,2.72,136.634,8.433,"09-17-2010"
22,902779.25,0,65.0,2.72,136.632,8.433,"09-24-2010"
22,905987.17,0,69.0,2.72,136.63,8.572,"10-01-2010"
22,1015051.62,0,56.0,2.78,136.628,8.572,"10-08-2010"
22,954401.46,0,55.0,2.88,136.64,8.572,"10-15-2010"
22,960998.52,0,50.0,2.92,136.689,8.572,"10-22-2010"
22,1025766.27,0,58.0,2.94,136.738,8.572,"10-29-2010"
22,1006888.16,0,44.0,2.94,136.786,8.572,"11-05-2010"
22,1043698.64,0,44.0,2.96,136.835,8.572,"11-12-2010"
22,985896.44,0,49.0,3.03,136.772,8.572,"11-19-2010"
22,1564502.26,1,45.0,3.07,136.69,8.572,"11-26-2010"
22,1230514.58,0,39.0,3.06,136.608,8.572,"12-03-2010"
22,1367202.84,0,28.0,3.13,136.526,8.572,"12-10-2010"
22,1527682.99,0,30.0,3.14,136.529,8.572,"12-17-2010"
22,1962445.04,0,30.0,3.15,136.597,8.572,"12-24-2010"
22,774262.28,1,28.0,3.18,136.665,8.572,"12-31-2010"
22,873954.7,0,33.0,3.19,136.733,8.458,"01-07-2011"
22,807535.52,0,25.0,3.22,136.803,8.458,"01-14-2011"
22,855001.02,0,27.0,3.23,136.887,8.458,"01-21-2011"
22,799369.15,0,21.0,3.24,136.971,8.458,"01-28-2011"
22,946060.98,0,26.0,3.24,137.054,8.458,"02-04-2011"
22,1009206.33,1,29.0,3.26,137.138,8.458,"02-11-2011"
22,975964.86,0,35.0,3.26,137.251,8.458,"02-18-2011"
22,911245.43,0,30.0,3.28,137.376,8.458,"02-25-2011"
22,997353.15,0,34.0,3.44,137.502,8.458,"03-04-2011"
22,944587.23,0,41.0,3.6,137.627,8.458,"03-11-2011"
22,926427.12,0,43.0,3.63,137.74,8.458,"03-18-2011"
22,933528.39,0,39.0,3.62,137.848,8.458,"03-25-2011"
22,951588.37,0,36.0,3.64,137.956,8.252,"04-01-2011"
22,969046.69,0,44.0,3.72,138.064,8.252,"04-08-2011"
22,1008557.04,0,49.0,3.82,138.165,8.252,"04-15-2011"
22,1152781.9,0,48.0,3.92,138.248,8.252,"04-22-2011"
22,926133.8,0,57.0,3.99,138.33,8.252,"04-29-2011"
22,1032076.06,0,54.0,4.08,138.413,8.252,"05-06-2011"
22,1001558.74,0,58.0,4.1,138.496,8.252,"05-13-2011"
22,970307.83,0,59.0,4.1,138.587,8.252,"05-20-2011"
22,1021568.34,0,63.0,4.03,138.678,8.252,"05-27-2011"
22,1125169.92,0,70.0,3.97,138.769,8.252,"06-03-2011"
22,1060868.49,0,70.0,3.92,138.861,8.252,"06-10-2011"
22,1042454.61,0,64.0,3.87,139.003,8.252,"06-17-2011"
22,1012584.2,0,69.0,3.85,139.183,8.252,"06-24-2011"
22,1077491.68,0,71.0,3.82,139.364,8.023,"07-01-2011"
22,1017050.65,0,74.0,3.78,139.544,8.023,"07-08-2011"
22,961953.57,0,75.0,3.83,139.701,8.023,"07-15-2011"
22,964683.8,0,78.0,3.88,139.797,8.023,"07-22-2011"
22,944958.69,0,75.0,3.9,139.893,8.023,"07-29-2011"
22,983232.96,0,75.0,3.9,139.99,8.023,"08-05-2011"
22,991779.2,0,75.0,3.88,140.086,8.023,"08-12-2011"
22,973004.91,0,71.0,3.82,140.129,8.023,"08-19-2011"
22,1181815.31,0,72.0,3.8,140.163,8.023,"08-26-2011"
22,912762.76,0,69.0,3.78,140.197,8.023,"09-02-2011"
22,1004434.54,1,69.0,3.81,140.231,8.023,"09-09-2011"
22,937420.65,0,68.0,3.81,140.274,8.023,"09-16-2011"
22,899834.75,0,62.0,3.76,140.327,8.023,"09-23-2011"
22,953314.16,0,70.0,3.68,140.381,8.023,"09-30-2011"
22,993436.67,0,56.0,3.63,140.435,7.706,"10-07-2011"
22,944337.32,0,63.0,3.58,140.478,7.706,"10-14-2011"
22,981567.22,0,59.0,3.62,140.462,7.706,"10-21-2011"
22,1099351.68,0,49.0,3.6,140.445,7.706,"10-28-2011"
22,1106575.59,0,43.0,3.59,140.428,7.706,"11-04-2011"
22,1051740.29,0,48.0,3.57,140.411,7.706,"11-11-2011"
22,1007579.44,0,51.0,3.57,140.413,7.706,"11-18-2011"
22,1535857.49,1,46.0,3.54,140.422,7.706,"11-25-2011"
22,1167621.14,0,49.0,3.5,140.431,7.706,"12-02-2011"
22,1308967.44,0,45.0,3.47,140.44,7.706,"12-09-2011"
22,1453153.33,0,39.0,3.44,140.47,7.706,"12-16-2011"
22,1863195.68,0,40.0,3.41,140.529,7.706,"12-23-2011"
22,982661.14,1,36.0,3.4,140.587,7.706,"12-30-2011"
22,895358.2,0,35.0,3.44,140.646,7.503,"01-06-2012"
22,855437.57,0,39.0,3.52,140.705,7.503,"01-13-2012"
22,897027.44,0,29.0,3.54,140.809,7.503,"01-20-2012"
22,786459.23,0,36.0,3.57,140.912,7.503,"01-27-2012"
22,958487.75,0,41.0,3.63,141.016,7.503,"02-03-2012"
22,1034448.07,1,36.0,3.66,141.12,7.503,"02-10-2012"
22,1004749.41,0,36.0,3.7,141.214,7.503,"02-17-2012"
22,912958.95,0,39.0,3.75,141.301,7.503,"02-24-2012"
22,974866.65,0,37.0,3.83,141.388,7.503,"03-02-2012"
22,991127.01,0,42.0,3.88,141.474,7.503,"03-09-2012"
22,966780.01,0,46.0,3.87,141.555,7.503,"03-16-2012"
22,992774.4,0,55.0,3.89,141.627,7.503,"03-23-2012"
22,965769.93,0,46.0,3.92,141.699,7.503,"03-30-2012"
22,1197489.66,0,46.0,3.96,141.771,7.671,"04-06-2012"
22,939118.24,0,50.0,4.03,141.843,7.671,"04-13-2012"
22,1000342.87,0,59.0,4.05,141.902,7.671,"04-20-2012"
22,922539.94,0,51.0,4.02,141.96,7.671,"04-27-2012"
22,1005083.31,0,51.0,3.99,142.018,7.671,"05-04-2012"
22,997868.63,0,57.0,3.95,142.076,7.671,"05-11-2012"
22,986612.02,0,62.0,3.9,142.097,7.671,"05-18-2012"
22,1047297.38,0,62.0,3.85,142.103,7.671,"05-25-2012"
22,1102857.37,0,70.0,3.8,142.11,7.671,"06-01-2012"
22,1061134.37,0,62.0,3.75,142.116,7.671,"06-08-2012"
22,1061219.19,0,67.0,3.68,142.129,7.671,"06-15-2012"
22,1112449.3,0,71.0,3.63,142.161,7.671,"06-22-2012"
22,1053881.78,0,71.0,3.58,142.192,7.671,"06-29-2012"
22,1097786.14,0,77.0,3.54,142.223,7.753,"07-06-2012"
22,971361.38,0,76.0,3.56,142.255,7.753,"07-13-2012"
22,991969.37,0,77.0,3.61,142.234,7.753,"07-20-2012"
22,925731.21,0,74.0,3.7,142.213,7.753,"07-27-2012"
22,1007257.83,0,73.0,3.7,142.192,7.753,"08-03-2012"
22,973812.79,0,77.0,3.77,142.171,7.753,"08-10-2012"
22,981273.26,0,75.0,3.84,142.216,7.753,"08-17-2012"
22,1060906.75,0,70.0,3.87,142.311,7.753,"08-24-2012"
22,1022270.86,0,72.0,3.88,142.405,7.753,"08-31-2012"
22,996628.8,1,73.0,3.92,142.5,7.753,"09-07-2012"
22,918049.28,0,66.0,3.99,142.594,7.753,"09-14-2012"
22,921612.53,0,63.0,4.06,142.68,7.753,"09-21-2012"
22,976479.51,0,62.0,4.02,142.766,7.753,"09-28-2012"
22,1009887.36,0,62.0,4.03,142.852,7.543,"10-05-2012"
22,1004039.84,0,54.0,4.03,142.938,7.543,"10-12-2012"
22,978027.95,0,55.0,4.0,142.863,7.543,"10-19-2012"
22,1094422.69,0,58.0,3.92,142.762,7.543,"10-26-2012"
23,1364721.58,0,15.0,2.79,131.528,5.892,"02-05-2010"
23,1380892.08,1,19.0,2.77,131.587,5.892,"02-12-2010"
23,1319588.04,0,27.0,2.75,131.637,5.892,"02-19-2010"
23,1198709.65,0,33.0,2.75,131.686,5.892,"02-26-2010"
23,1311175.93,0,33.0,2.77,131.735,5.892,"03-05-2010"
23,1408082.96,0,36.0,2.8,131.784,5.892,"03-12-2010"
23,1229008.32,0,43.0,2.83,131.824,5.892,"03-19-2010"
23,1310701.8,0,39.0,2.83,131.863,5.892,"03-26-2010"
23,1556627.62,0,40.0,2.83,131.902,5.435,"04-02-2010"
23,1264434.7,0,57.0,2.85,131.941,5.435,"04-09-2010"
23,1288823.72,0,44.0,2.88,131.981,5.435,"04-16-2010"
23,1315023.08,0,46.0,2.9,132.023,5.435,"04-23-2010"
23,1259414.52,0,45.0,2.94,132.064,5.435,"04-30-2010"
23,1365552.28,0,61.0,2.98,132.106,5.435,"05-07-2010"
23,1303055.09,0,45.0,2.98,132.152,5.435,"05-14-2010"
23,1327424.28,0,58.0,2.96,132.223,5.435,"05-21-2010"
23,1571158.56,0,69.0,2.91,132.294,5.435,"05-28-2010"
23,1514435.51,0,65.0,2.86,132.365,5.435,"06-04-2010"
23,1439432.06,0,58.0,2.83,132.436,5.435,"06-11-2010"
23,1507708.93,0,60.0,2.8,132.473,5.435,"06-18-2010"
23,1415204.88,0,70.0,2.81,132.498,5.435,"06-25-2010"
23,1549113.18,0,65.0,2.82,132.522,5.326,"07-02-2010"
23,1417535.78,0,77.0,2.81,132.546,5.326,"07-09-2010"
23,1413124.11,0,74.0,2.8,132.567,5.326,"07-16-2010"
23,1333634.45,0,70.0,2.78,132.583,5.326,"07-23-2010"
23,1319773.55,0,70.0,2.79,132.598,5.326,"07-30-2010"
23,1417013.07,0,70.0,2.79,132.614,5.326,"08-06-2010"
23,1346345.97,0,67.0,2.81,132.63,5.326,"08-13-2010"
23,1439901.05,0,69.0,2.8,132.662,5.326,"08-20-2010"
23,1584623.36,0,63.0,2.77,132.693,5.326,"08-27-2010"
23,1405119.23,0,73.0,2.74,132.725,5.326,"09-03-2010"
23,1272842.85,1,63.0,2.72,132.756,5.326,"09-10-2010"
23,1159132.58,0,55.0,2.72,132.767,5.326,"09-17-2010"
23,1099055.65,0,58.0,2.72,132.762,5.326,"09-24-2010"
23,1129909.44,0,62.0,2.72,132.757,5.287,"10-01-2010"
23,1179851.68,0,51.0,2.78,132.752,5.287,"10-08-2010"
23,1119809.71,0,46.0,2.88,132.763,5.287,"10-15-2010"
23,1147503.92,0,43.0,2.92,132.817,5.287,"10-22-2010"
23,1112871.23,0,49.0,2.94,132.871,5.287,"10-29-2010"
23,1203119.96,0,37.0,2.94,132.925,5.287,"11-05-2010"
23,1387953.75,0,36.0,2.96,132.978,5.287,"11-12-2010"
23,1314994.32,0,42.0,3.03,132.917,5.287,"11-19-2010"
23,2072685.05,1,35.0,3.07,132.837,5.287,"11-26-2010"
23,1617025.41,0,34.0,3.06,132.757,5.287,"12-03-2010"
23,1872365.99,0,20.0,3.13,132.676,5.287,"12-10-2010"
23,2238573.48,0,23.0,3.14,132.68,5.287,"12-17-2010"
23,2734277.1,0,23.0,3.15,132.748,5.287,"12-24-2010"
23,1169773.85,1,19.0,3.18,132.815,5.287,"12-31-2010"
23,1122034.48,0,28.0,3.19,132.882,5.114,"01-07-2011"
23,1016756.1,0,18.0,3.22,132.951,5.114,"01-14-2011"
23,1110706.06,0,16.0,3.23,133.029,5.114,"01-21-2011"
23,1083657.61,0,11.0,3.24,133.106,5.114,"01-28-2011"
23,1159438.53,0,14.0,3.24,133.183,5.114,"02-04-2011"
23,1249786.4,1,22.0,3.26,133.261,5.114,"02-11-2011"
23,1369971.57,0,27.0,3.26,133.37,5.114,"02-18-2011"
23,1206917.2,0,17.0,3.28,133.492,5.114,"02-25-2011"
23,1301185.28,0,21.0,3.44,133.614,5.114,"03-04-2011"
23,1042043.55,0,29.0,3.6,133.736,5.114,"03-11-2011"
23,1203682.62,0,37.0,3.63,133.849,5.114,"03-18-2011"
23,1148624.83,0,29.0,3.62,133.959,5.114,"03-25-2011"
23,1182694.95,0,29.0,3.64,134.068,4.781,"04-01-2011"
23,1248901.98,0,37.0,3.72,134.178,4.781,"04-08-2011"
23,1263680.51,0,46.0,3.82,134.278,4.781,"04-15-2011"
23,1447301.24,0,40.0,3.92,134.357,4.781,"04-22-2011"
23,1173307.4,0,54.0,3.99,134.436,4.781,"04-29-2011"
23,1359921.13,0,50.0,4.08,134.514,4.781,"05-06-2011"
23,1254914.87,0,55.0,4.1,134.593,4.781,"05-13-2011"
23,1337617.55,0,57.0,4.1,134.68,4.781,"05-20-2011"
23,1361945.18,0,63.0,4.03,134.768,4.781,"05-27-2011"
23,1562161.97,0,67.0,3.97,134.855,4.781,"06-03-2011"
23,1447028.06,0,65.0,3.92,134.943,4.781,"06-10-2011"
23,1470520.83,0,61.0,3.87,135.084,4.781,"06-17-2011"
23,1434036.18,0,64.0,3.85,135.265,4.781,"06-24-2011"
23,1492507.44,0,66.0,3.82,135.447,4.584,"07-01-2011"
23,1379488.05,0,70.0,3.78,135.628,4.584,"07-08-2011"
23,1360520.56,0,70.0,3.83,135.784,4.584,"07-15-2011"
23,1362144.0,0,77.0,3.88,135.874,4.584,"07-22-2011"
23,1319767.55,0,70.0,3.9,135.964,4.584,"07-29-2011"
23,1416344.68,0,70.0,3.9,136.054,4.584,"08-05-2011"
23,1380952.05,0,70.0,3.88,136.144,4.584,"08-12-2011"
23,1453416.53,0,67.0,3.82,136.183,4.584,"08-19-2011"
23,1637266.29,0,67.0,3.8,136.214,4.584,"08-26-2011"
23,1464295.69,0,65.0,3.78,136.244,4.584,"09-02-2011"
23,1423289.9,1,66.0,3.81,136.275,4.584,"09-09-2011"
23,1253329.17,0,61.0,3.81,136.314,4.584,"09-16-2011"
23,1289082.81,0,57.0,3.76,136.367,4.584,"09-23-2011"
23,1275597.85,0,65.0,3.68,136.42,4.584,"09-30-2011"
23,1463501.99,0,49.0,3.63,136.472,4.42,"10-07-2011"
23,1257778.34,0,57.0,3.58,136.515,4.42,"10-14-2011"
23,1441032.59,0,52.0,3.62,136.502,4.42,"10-21-2011"
23,1407191.96,0,43.0,3.6,136.488,4.42,"10-28-2011"
23,1428436.33,0,39.0,3.59,136.475,4.42,"11-04-2011"
23,1436940.78,0,44.0,3.57,136.462,4.42,"11-11-2011"
23,1345631.96,0,45.0,3.57,136.467,4.42,"11-18-2011"
23,2057059.53,1,35.0,3.54,136.479,4.42,"11-25-2011"
23,1552886.59,0,44.0,3.5,136.491,4.42,"12-02-2011"
23,1841173.6,0,36.0,3.47,136.503,4.42,"12-09-2011"
23,2173621.2,0,33.0,3.44,136.534,4.42,"12-16-2011"
23,2587953.32,0,28.0,3.41,136.588,4.42,"12-23-2011"
23,1213486.95,1,22.0,3.4,136.643,4.42,"12-30-2011"
23,1150662.55,0,24.0,3.44,136.698,4.261,"01-06-2012"
23,1031451.35,0,28.0,3.52,136.753,4.261,"01-13-2012"
23,1146992.13,0,15.0,3.54,136.856,4.261,"01-20-2012"
23,1037476.38,0,26.0,3.57,136.96,4.261,"01-27-2012"
23,1261872.67,0,30.0,3.63,137.063,4.261,"02-03-2012"
23,1358444.07,1,27.0,3.66,137.167,4.261,"02-10-2012"
23,1365546.69,0,27.0,3.7,137.258,4.261,"02-17-2012"
23,1272948.27,0,31.0,3.75,137.341,4.261,"02-24-2012"
23,1322852.2,0,26.0,3.83,137.424,4.261,"03-02-2012"
23,1292724.9,0,33.0,3.88,137.507,4.261,"03-09-2012"
23,1258364.31,0,41.0,3.87,137.584,4.261,"03-16-2012"
23,1288154.1,0,58.0,3.89,137.655,4.261,"03-23-2012"
23,1261964.96,0,37.0,3.92,137.726,4.261,"03-30-2012"
23,1604605.69,0,37.0,3.96,137.797,4.125,"04-06-2012"
23,1231752.54,0,42.0,4.03,137.868,4.125,"04-13-2012"
23,1287899.41,0,57.0,4.05,137.923,4.125,"04-20-2012"
23,1277758.76,0,45.0,4.02,137.978,4.125,"04-27-2012"
23,1317379.68,0,46.0,3.99,138.033,4.125,"05-04-2012"
23,1321914.34,0,53.0,3.95,138.088,4.125,"05-11-2012"
23,1332952.47,0,58.0,3.9,138.107,4.125,"05-18-2012"
23,1552934.64,0,66.0,3.85,138.11,4.125,"05-25-2012"
23,1476144.34,0,66.0,3.8,138.114,4.125,"06-01-2012"
23,1568048.54,0,57.0,3.75,138.117,4.125,"06-08-2012"
23,1543667.68,0,65.0,3.68,138.13,4.125,"06-15-2012"
23,1522042.57,0,72.0,3.63,138.163,4.125,"06-22-2012"
23,1451782.16,0,64.0,3.58,138.196,4.125,"06-29-2012"
23,1545370.16,0,71.0,3.54,138.23,4.156,"07-06-2012"
23,1384921.63,0,69.0,3.56,138.263,4.156,"07-13-2012"
23,1381339.23,0,71.0,3.61,138.233,4.156,"07-20-2012"
23,1322932.36,0,69.0,3.7,138.203,4.156,"07-27-2012"
23,1416926.31,0,72.0,3.7,138.174,4.156,"08-03-2012"
23,1436311.76,0,71.0,3.77,138.144,4.156,"08-10-2012"
23,1510131.45,0,70.0,3.84,138.186,4.156,"08-17-2012"
23,1702220.96,0,65.0,3.87,138.281,4.156,"08-24-2012"
23,1577468.78,0,68.0,3.88,138.377,4.156,"08-31-2012"
23,1427162.26,1,67.0,3.92,138.473,4.156,"09-07-2012"
23,1279041.64,0,61.0,3.99,138.567,4.156,"09-14-2012"
23,1338627.55,0,57.0,4.06,138.653,4.156,"09-21-2012"
23,1319035.06,0,54.0,4.02,138.74,4.156,"09-28-2012"
23,1464616.59,0,57.0,4.03,138.826,4.145,"10-05-2012"
23,1412925.25,0,48.0,4.03,138.912,4.145,"10-12-2012"
23,1363155.77,0,48.0,4.0,138.834,4.145,"10-19-2012"
23,1347454.59,0,51.0,3.92,138.728,4.145,"10-26-2012"
24,1388725.63,0,22.0,2.95,131.528,8.326,"02-05-2010"
24,1414107.1,1,26.0,2.94,131.587,8.326,"02-12-2010"
24,1385362.49,0,31.0,2.91,131.637,8.326,"02-19-2010"
24,1158722.74,0,34.0,2.91,131.686,8.326,"02-26-2010"
24,1412387.37,0,37.0,2.92,131.735,8.326,"03-05-2010"
24,1309340.16,0,42.0,2.94,131.784,8.326,"03-12-2010"
24,1222511.29,0,46.0,2.96,131.824,8.326,"03-19-2010"
24,1258311.56,0,49.0,2.96,131.863,8.326,"03-26-2010"
24,1478321.26,0,45.0,2.96,131.902,8.211,"04-02-2010"
24,1379579.63,0,62.0,2.99,131.941,8.211,"04-09-2010"
24,1268266.72,0,51.0,3.01,131.981,8.211,"04-16-2010"
24,1264117.01,0,51.0,3.02,132.023,8.211,"04-23-2010"
24,1259877.19,0,51.0,3.04,132.064,8.211,"04-30-2010"
24,1409705.03,0,67.0,3.1,132.106,8.211,"05-07-2010"
24,1346783.35,0,51.0,3.11,132.152,8.211,"05-14-2010"
24,1283482.85,0,60.0,3.1,132.223,8.211,"05-21-2010"
24,1473868.15,0,70.0,3.05,132.294,8.211,"05-28-2010"
24,1566668.91,0,72.0,3.01,132.365,8.211,"06-04-2010"
24,1375458.21,0,65.0,2.97,132.436,8.211,"06-11-2010"
24,1354168.18,0,67.0,2.94,132.473,8.211,"06-18-2010"
24,1399073.75,0,75.0,2.96,132.498,8.211,"06-25-2010"
24,1563387.94,0,71.0,2.96,132.522,8.117,"07-02-2010"
24,1665502.55,0,79.0,2.94,132.546,8.117,"07-09-2010"
24,1418697.05,0,77.0,2.93,132.567,8.117,"07-16-2010"
24,1333740.35,0,75.0,2.92,132.583,8.117,"07-23-2010"
24,1387517.63,0,76.0,2.93,132.598,8.117,"07-30-2010"
24,1442819.28,0,75.0,2.94,132.614,8.117,"08-06-2010"
24,1384243.75,0,74.0,2.92,132.63,8.117,"08-13-2010"
24,1375307.54,0,72.0,2.91,132.662,8.117,"08-20-2010"
24,1350059.35,0,67.0,2.88,132.693,8.117,"08-27-2010"
24,1366381.6,0,74.0,2.86,132.725,8.117,"09-03-2010"
24,1474498.59,1,67.0,2.84,132.756,8.117,"09-10-2010"
24,1273295.46,0,60.0,2.85,132.767,8.117,"09-17-2010"
24,1169413.27,0,64.0,2.84,132.762,8.117,"09-24-2010"
24,1215273.2,0,67.0,2.84,132.757,8.275,"10-01-2010"
24,1361944.94,0,55.0,2.9,132.752,8.275,"10-08-2010"
24,1300806.74,0,53.0,3.0,132.763,8.275,"10-15-2010"
24,1234875.33,0,49.0,3.05,132.817,8.275,"10-22-2010"
24,1244925.94,0,57.0,3.06,132.871,8.275,"10-29-2010"
24,1285358.01,0,42.0,3.05,132.925,8.275,"11-05-2010"
24,1312877.01,0,42.0,3.06,132.978,8.275,"11-12-2010"
24,1277150.6,0,46.0,3.14,132.917,8.275,"11-19-2010"
24,1779276.51,1,42.0,3.19,132.837,8.275,"11-26-2010"
24,1413302.7,0,37.0,3.2,132.757,8.275,"12-03-2010"
24,1593012.75,0,27.0,3.26,132.676,8.275,"12-10-2010"
24,1663525.77,0,28.0,3.3,132.68,8.275,"12-17-2010"
24,2386015.75,0,28.0,3.31,132.748,8.275,"12-24-2010"
24,1208600.05,1,26.0,3.34,132.815,8.275,"12-31-2010"
24,1178641.71,0,31.0,3.35,132.882,8.252,"01-07-2011"
24,1167740.2,0,22.0,3.37,132.951,8.252,"01-14-2011"
24,1107170.39,0,24.0,3.39,133.029,8.252,"01-21-2011"
24,1126921.34,0,18.0,3.4,133.106,8.252,"01-28-2011"
24,1225182.04,0,24.0,3.4,133.183,8.252,"02-04-2011"
24,1341240.62,1,27.0,3.42,133.261,8.252,"02-11-2011"
24,1360150.12,0,34.0,3.42,133.37,8.252,"02-18-2011"
24,1235121.33,0,26.0,3.45,133.492,8.252,"02-25-2011"
24,1346994.53,0,31.0,3.6,133.614,8.252,"03-04-2011"
24,1253218.7,0,40.0,3.75,133.736,8.252,"03-11-2011"
24,1168397.26,0,43.0,3.8,133.849,8.252,"03-18-2011"
24,1158693.12,0,37.0,3.79,133.959,8.252,"03-25-2011"
24,1163803.3,0,36.0,3.81,134.068,8.212,"04-01-2011"
24,1273670.32,0,45.0,3.9,134.178,8.212,"04-08-2011"
24,1245576.65,0,52.0,3.98,134.278,8.212,"04-15-2011"
24,1372484.9,0,46.0,4.06,134.357,8.212,"04-22-2011"
24,1197761.17,0,60.0,4.12,134.436,8.212,"04-29-2011"
24,1339630.35,0,56.0,4.19,134.514,8.212,"05-06-2011"
24,1311950.16,0,58.0,4.21,134.593,8.212,"05-13-2011"
24,1234281.7,0,60.0,4.2,134.68,8.212,"05-20-2011"
24,1311153.72,0,66.0,4.13,134.768,8.212,"05-27-2011"
24,1554837.62,0,73.0,4.07,134.855,8.212,"06-03-2011"
24,1373841.91,0,70.0,4.03,134.943,8.212,"06-10-2011"
24,1320359.23,0,64.0,3.99,135.084,8.212,"06-17-2011"
